auction_id,item_id,item_name,price,bids,seller_id,buyer_id,timestamp,fetched_at
39474,411,Action Figure '15,70001,7,1887843,1912669,1439077515,1773547256
39741,411,Action Figure '15,60001,5,1884204,1947648,1439055944,1773547256
39475,411,Action Figure '15,90001,7,1887843,1389080,1438904732,1773547256
39545,411,Action Figure '15,100001,4,1900989,1943973,1438826880,1773547256
39476,411,Action Figure '15,85001,4,1887843,1896973,1438731949,1773547256
38952,411,Action Figure '15,70001,6,1900989,524520,1438236771,1773547256
38953,411,Action Figure '15,45001,7,1900989,1904405,1438150394,1773547256
38715,411,Action Figure '15,45001,6,1900989,1850731,1437877134,1773547256
37696,411,Action Figure '15,65001,9,1884255,1940857,1437379233,1773547256
37634,411,Action Figure '15,25001,7,1921354,538353,1437303050,1773547256
38007,411,Action Figure '15,45001,5,1900989,215120,1437097191,1773547256
37954,411,Action Figure '15,48001,3,1900989,1924347,1437049903,1773547256
37953,411,Action Figure '15,48001,3,1900989,1591448,1437049842,1773547256
37713,411,Action Figure '15,45001,6,1900989,1870367,1436789120,1773547256
37310,411,Action Figure '15,80001,10,1915488,1942778,1436627981,1773547256
36341,411,Action Figure '15,102001,11,1920574,1921354,1435944552,1773547256
36360,411,Action Figure '15,65001,10,1864364,1935916,1435608303,1773547256
36233,411,Action Figure '15,100001,5,1729682,1901420,1435239545,1773547256
36118,411,Action Figure '15,75001,12,1900989,291606,1435113232,1773547256
34344,411,Action Figure '15,70001,8,1926387,1903995,1434949369,1773547256
35861,411,Action Figure '15,40001,7,1590841,1920574,1434868809,1773547256
35487,411,Action Figure '15,38361,3,1900989,538353,1434510407,1773547256
35180,411,Action Figure '15,30001,4,1900989,538353,1434218024,1773547256
35011,411,Action Figure '15,47001,7,1872889,93922,1434064263,1773547256
34293,411,Action Figure '15,40001,5,1874014,538353,1433428660,1773547256
34234,411,Action Figure '15,45001,6,1922626,1899678,1433381894,1773547256
34042,411,Action Figure '15,100001,4,1893293,1926387,1433220599,1773547256
33928,411,Action Figure '15,45001,4,1862314,1920085,1433123663,1773547256
33846,411,Action Figure '15,49001,5,1887843,1032442,1433056892,1773547256
33808,411,Action Figure '15,45001,3,1895660,538353,1433015322,1773547256
33807,411,Action Figure '15,50001,6,1895660,1928759,1433015316,1773547256
33420,411,Action Figure '15,50001,5,1895660,1902084,1432663722,1773547256
33419,411,Action Figure '15,50001,5,1895660,1902084,1432663716,1773547256
33418,411,Action Figure '15,70001,7,1895660,1902084,1432663710,1773547256
33309,411,Action Figure '15,53334,5,1909979,1911097,1432569616,1773547256
32869,411,Action Figure '15,40001,4,238634,538353,1432205382,1773547256
32039,411,Action Figure '15,55004,7,1714937,305983,1432155826,1773547256
32806,411,Action Figure '15,50001,7,1879745,998265,1432148738,1773547256
32470,411,Action Figure '15,125001,7,954671,1503200,1431867839,1773547256
32198,411,Action Figure '15,26001,5,1895660,1900738,1431680807,1773547256
32197,411,Action Figure '15,26000,5,1895660,1900738,1431680803,1773547256
32196,411,Action Figure '15,30001,6,1895660,1900738,1431680798,1773547256
32171,411,Action Figure '15,26000,5,1884204,1882246,1431662557,1773547256
32123,411,Action Figure '15,45001,6,1884204,238634,1431617788,1773547256
32122,411,Action Figure '15,61101,6,1884204,1544884,1431617782,1773547256
32018,411,Action Figure '15,50001,5,1874014,206872,1431536025,1773547256
32017,411,Action Figure '15,15000,6,1874014,1895327,1431535979,1773547256
31904,411,Action Figure '15,13401,4,1918777,208950,1431424652,1773547256
31866,411,Action Figure '15,30001,5,1884204,1862314,1431389640,1773547256
31818,411,Action Figure '15,15000,6,1884204,1872994,1431358377,1773547256
31786,411,Action Figure '15,150001,7,1810568,865494,1431328691,1773547256
31663,411,Action Figure '15,17003,4,1884204,1918655,1431226159,1773547256
31569,411,Action Figure '15,18000,5,1884204,1918777,1431128765,1773547256
31492,411,Action Figure '15,16001,6,1895660,1810568,1431066106,1773547256
31491,411,Action Figure '15,14501,6,1895660,1688657,1431066102,1773547256
31490,411,Action Figure '15,25001,6,1895660,1810568,1431066098,1773547256
30754,411,Action Figure '15,30001,10,1884204,1830552,1431015557,1773547256
31377,411,Action Figure '15,16501,5,1884204,1910082,1430955825,1773547256
31238,411,Action Figure '15,40000,5,1884204,1879745,1430848507,1773547256
30756,411,Action Figure '15,33331,9,1884204,1916368,1430583576,1773547256
30868,411,Action Figure '15,13201,2,1895660,1889656,1430509914,1773547256
30867,411,Action Figure '15,25001,2,1895660,455654,1430509910,1773547256
30866,411,Action Figure '15,25001,2,1895660,455654,1430509905,1773547256
30755,411,Action Figure '15,80001,5,1884204,1886538,1430497169,1773547256
29988,411,Action Figure '15,34124,8,1900827,1910971,1430385497,1773547256
30496,411,Action Figure '15,15001,3,1895660,1895455,1430204041,1773547256
30495,411,Action Figure '15,13101,3,1895660,1904814,1430204035,1773547256
30494,411,Action Figure '15,30001,4,1895660,1915140,1430204028,1773547256
30415,411,Action Figure '15,30001,8,1884204,1384218,1430150966,1773547256
30413,411,Action Figure '15,200001,10,1884204,1384218,1430150932,1773547256
27726,411,Action Figure '15,101001,6,1670568,1656818,1430044623,1773547256
30262,411,Action Figure '15,80001,8,1900989,1898966,1430015767,1773547256
30043,411,Action Figure '15,50001,7,1884204,520790,1429818693,1773547256
30027,411,Action Figure '15,13101,4,1895660,1900738,1429808112,1773547256
30026,411,Action Figure '15,13101,4,1895660,1900738,1429808108,1773547256
30025,411,Action Figure '15,31457,7,1895660,1674614,1429808103,1773547256
29738,411,Action Figure '15,70001,8,1618905,14757,1429573141,1773547256
29705,411,Action Figure '15,36790,7,1895660,1886343,1429545025,1773547256
29704,411,Action Figure '15,200001,8,1895660,1905633,1429545019,1773547256
29703,411,Action Figure '15,200002,9,1895660,1905633,1429545015,1773547256
29405,411,Action Figure '15,100001,5,1895660,1873621,1429283059,1773547256
29404,411,Action Figure '15,100001,7,1895660,1873621,1429283022,1773547256
29403,411,Action Figure '15,100001,6,1895660,1873621,1429282892,1773547256
28962,411,Action Figure '15,500001,8,1879579,1618905,1428884579,1773547256
27977,411,Action Figure '15,120001,13,1898407,896785,1428229424,1773547256
27783,411,Action Figure '15,13101,4,1877054,1889656,1427747691,1773547256
27782,411,Action Figure '15,13101,4,1877054,1889656,1427747685,1773547256
27781,411,Action Figure '15,25001,2,1877054,1889656,1427747680,1773547256
27450,411,Action Figure '15,100001,6,1896863,1879579,1427396344,1773547256
27313,411,Action Figure '15,102001,5,1877054,1492850,1427217615,1773547256
27312,411,Action Figure '15,150001,5,1877054,1898407,1427217610,1773547256
27311,411,Action Figure '15,150001,7,1877054,1900827,1427217604,1773547256
26727,411,Action Figure '15,210001,7,1887349,1896863,1426515324,1773547256
26409,411,Action Figure '15,45001,5,1876558,969438,1426053691,1773547256
26052,411,Action Figure '15,30001,7,1876433,278230,1425707193,1773547256
25513,411,Action Figure '15,30001,7,1868488,1864561,1424841595,1773547256
25386,411,Action Figure '15,150001,4,1860971,1844285,1424649274,1773547256
25285,411,Action Figure '15,30001,8,1868488,734331,1424525040,1773547256
24856,411,Action Figure '15,30001,7,1544245,1773750,1423923090,1773547256
22982,411,Action Figure '15,20001,5,532340,1833755,1421291752,1773547256
22100,411,Action Figure '15,30001,7,1771559,532340,1420935136,1773547256
20432,411,Action Figure '15,70001,11,1869891,532340,1420752222,1773547256
21384,411,Action Figure '15,30001,5,1473088,538353,1420206350,1773547256
21039,411,Action Figure '15,100001,4,71545,1763800,1419893765,1773547256
20021,411,Action Figure '15,75001,7,1849355,1771559,1419790549,1773547256
19951,411,Action Figure '15,100001,8,1078356,531427,1419621358,1773547256
20619,411,Action Figure '15,45001,6,1685435,1326540,1419314689,1773547256
18913,411,Action Figure '15,30001,3,1771570,1849355,1416739654,1773547256
18329,411,Action Figure '15,50001,5,1115434,107548,1416504122,1773547256
18089,411,Action Figure '15,50001,4,1867381,1869947,1416417829,1773547256
17227,411,Action Figure '15,14001,3,1867381,206872,1415855946,1773547256
17694,411,Action Figure '15,2223,2,1198758,1649224,1415730492,1773547256
14095,411,Action Figure '15,200001,8,1863227,1365948,1414254555,1773547256
14183,411,Action Figure '15,50000,4,1847844,442441,1412734008,1773547256
14182,411,Action Figure '15,50000,5,1847844,442441,1412733991,1773547256
14181,411,Action Figure '15,50000,5,1847844,442441,1412733989,1773547256
14180,411,Action Figure '15,50000,6,1847844,442441,1412733986,1773547256
14179,411,Action Figure '15,60001,6,1847844,550555,1412733982,1773547256
13792,411,Action Figure '15,200001,6,518152,314136,1412487794,1773547256
13546,411,Action Figure '15,201,2,313796,1863227,1412112696,1773547256
13793,411,Action Figure '15,15001,3,1847844,226384,1411894854,1773547256
12915,411,Action Figure '15,20001,4,766409,1853824,1411441410,1773547256
13133,411,Action Figure '15,1000001,5,518152,1522704,1411280205,1773547256
11526,411,Action Figure '15,500001,8,1617328,1830044,1410322047,1773547256
10210,411,Action Figure '15,18001,5,766409,304285,1408843783,1773547256
9820,411,Action Figure '15,222223,4,1857370,586509,1408160824,1773547256
8446,411,Action Figure '15,15001,5,1698606,67290,1407535186,1773547256
8348,411,Action Figure '15,16162,6,1856430,369475,1407426666,1773547256
8346,411,Action Figure '15,16162,5,1856430,369475,1407426629,1773547256
8562,411,Action Figure '15,18001,8,1571447,363281,1407092311,1773547256
8351,411,Action Figure '15,17502,8,1856430,313796,1407081119,1773547256
8347,411,Action Figure '15,5556,3,1856430,206872,1406821842,1773547256
7481,411,Action Figure '15,20001,5,294420,1827223,1406691887,1773547256
7740,411,Action Figure '15,50001,2,1263584,1856430,1406264500,1773547256
7738,411,Action Figure '15,50001,2,1263584,1856430,1406264474,1773547256
7737,411,Action Figure '15,50001,2,1263584,1856430,1406264460,1773547256
7731,411,Action Figure '15,50001,3,1263584,1856430,1406264301,1773547256
7632,411,Action Figure '15,10001,3,1815519,206872,1406174112,1773547256
7093,411,Action Figure '15,6016,7,1701276,1855802,1406150543,1773547256
7038,411,Action Figure '15,22700,4,892675,294420,1405758950,1773547256
424416,442,Easter Egg '16,1988000001,11,2332327,2093595,1754082486,1773547257
187667,442,Easter Egg '16,2000000001,7,2100412,2411121,1632766430,1773547257
187013,442,Easter Egg '16,1611000001,13,285221,2100412,1632050158,1773547257
431974,443,Balloon Duck '16,1505738755,9,2802242,2332327,1755946683,1773547258
430270,443,Balloon Duck '16,1500308121,17,2802242,2332327,1755554859,1773547258
428936,443,Balloon Duck '16,1520000001,10,3054822,276863,1755043240,1773547258
428243,443,Balloon Duck '16,1507269817,4,2332327,2802242,1755032471,1773547258
424419,443,Balloon Duck '16,1899000001,9,2332327,2802242,1754082507,1773547258
420793,443,Balloon Duck '16,1655000001,16,2802242,2332327,1752958979,1773547258
411100,443,Balloon Duck '16,1700000001,13,2802242,2321305,1750436801,1773547258
409443,443,Balloon Duck '16,2100000001,10,2802242,2753285,1749969002,1773547258
407476,443,Balloon Duck '16,2020000001,15,2802242,2895028,1749388478,1773547258
390786,443,Balloon Duck '16,2000000001,17,2802242,2027090,1744753906,1773547258
161682,443,Balloon Duck '16,2330000001,21,1993692,1534025,1603317245,1773547258
115199,443,Balloon Duck '16,2009031881,15,1995775,45367,1545644305,1773547258
449826,444,Jack-O-Lantern '16,1600000001,9,3054822,276863,1761148480,1773547259
447741,444,Jack-O-Lantern '16,1388000001,20,3054822,3531515,1760620707,1773547259
439845,444,Jack-O-Lantern '16,1850000001,14,3054822,2008252,1758026900,1773547259
180612,444,Jack-O-Lantern '16,1500000002,15,317970,730674,1624736814,1773547259
2744,444,Jack-O-Lantern '16,1690000001,16,1407548,317970,1377167895,1773547259
2134,444,Jack-O-Lantern '16,2000000000,18,666653,1338725,1369220565,1773547259
157134,445,Pumpkin '16,1750000501,14,2044600,453406,1591727638,1773547260
2070,445,Pumpkin '16,1656886422,13,108922,779368,1368990037,1773547260
451652,446,Snowflake '16,1250000001,15,3054822,2745694,1761935323,1773547261
449829,446,Snowflake '16,1530688231,11,3054822,141605,1761148489,1773547261
447739,446,Snowflake '16,1311000001,19,3054822,3531515,1760620701,1773547261
444907,446,Snowflake '16,2506581747,12,3054822,141605,1759790764,1773547261
7820,446,Snowflake '16,1700000001,16,74099,535425,1406931520,1773547261
258342,447,Christmas Cracker '16,3750000001,11,422375,1675654,1695732775,1773547262
176079,447,Christmas Cracker '16,1999123457,11,2595217,220873,1619703840,1773547262
52813,452,Chocolate Bunny '17,2300001,8,1899235,1633688,1454152170,1773547263
52522,452,Chocolate Bunny '17,2080001,5,1863227,538353,1454063986,1773547263
52445,452,Chocolate Bunny '17,2000001,5,1747327,1871500,1453718916,1773547263
50282,452,Chocolate Bunny '17,2200001,6,1797568,538353,1451371842,1773547263
50147,452,Chocolate Bunny '17,2193228,7,1899235,538353,1451129012,1773547263
48854,452,Chocolate Bunny '17,2070011,7,1627837,206872,1449453641,1773547263
48801,452,Chocolate Bunny '17,2001189,2,585050,1027488,1449404005,1773547263
46645,452,Chocolate Bunny '17,2000001,7,990097,641864,1446910618,1773547263
44698,452,Chocolate Bunny '17,2500001,4,1583973,1027488,1445423783,1773547263
44179,452,Chocolate Bunny '17,2200001,6,1472043,990097,1444424817,1773547263
43733,452,Chocolate Bunny '17,2400001,8,461727,131670,1443810436,1773547263
43477,452,Chocolate Bunny '17,2400001,6,182780,923376,1443558324,1773547263
43319,452,Chocolate Bunny '17,2300001,8,1887843,1842636,1443530486,1773547263
41335,452,Chocolate Bunny '17,2000001,9,1603595,1949873,1440874367,1773547263
40676,452,Chocolate Bunny '17,1777778,7,1163230,476786,1440147114,1773547263
39810,452,Chocolate Bunny '17,1800100,11,1751077,1870452,1439740881,1773547263
37345,452,Chocolate Bunny '17,1000102,12,19302,1909709,1436408010,1773547263
36393,452,Chocolate Bunny '17,2101000,6,1602605,610459,1435980839,1773547263
34335,452,Chocolate Bunny '17,1700001,6,1909709,1900738,1435803872,1773547263
33859,452,Chocolate Bunny '17,2201000,4,1536014,538353,1433673817,1773547263
34464,452,Chocolate Bunny '17,2801000,6,1442725,1362355,1433553411,1773547263
33184,452,Chocolate Bunny '17,1750001,4,1857891,1842341,1432453013,1773547263
30798,452,Chocolate Bunny '17,2000002,8,1810175,1842341,1430434277,1773547263
30410,452,Chocolate Bunny '17,2000001,8,1188174,1602025,1430150178,1773547263
30163,452,Chocolate Bunny '17,1750001,9,443758,1900391,1429909147,1773547263
29286,452,Chocolate Bunny '17,2100001,8,521825,1893037,1429266259,1773547263
29284,452,Chocolate Bunny '17,2050001,5,1590841,1893037,1429178162,1773547263
28633,452,Chocolate Bunny '17,2000001,6,1351070,1877054,1428696181,1773547263
28632,452,Chocolate Bunny '17,2000011,14,1351070,1755210,1428609774,1773547263
28464,452,Chocolate Bunny '17,1900001,9,1341013,1758164,1428432635,1773547263
28362,452,Chocolate Bunny '17,2000001,8,1351070,1895229,1428349945,1773547263
28061,452,Chocolate Bunny '17,2000001,4,1351070,1902252,1428133384,1773547263
28060,452,Chocolate Bunny '17,2000001,9,1351070,1797568,1428046976,1773547263
27617,452,Chocolate Bunny '17,2000001,10,277422,1882554,1427743682,1773547263
27141,452,Chocolate Bunny '17,2000001,5,387903,1409966,1427627225,1773547263
26082,452,Chocolate Bunny '17,2100001,7,187727,538353,1426176596,1773547263
24905,452,Chocolate Bunny '17,2400001,5,1544884,895899,1424603834,1773547263
24708,452,Chocolate Bunny '17,2100001,8,609168,1873604,1424296398,1773547263
23832,452,Chocolate Bunny '17,2100005,8,538353,1704246,1422457796,1773547263
20935,452,Chocolate Bunny '17,2100001,6,1720905,1758164,1420224519,1773547263
21346,452,Chocolate Bunny '17,2100001,8,769295,1869454,1420164196,1773547263
20989,452,Chocolate Bunny '17,2200001,7,532340,1758164,1419852858,1773547263
21528,452,Chocolate Bunny '17,3270001,7,1875243,1865634,1419737532,1773547263
19820,452,Chocolate Bunny '17,3000001,10,1558721,1875243,1419478024,1773547263
20682,452,Chocolate Bunny '17,2200001,8,941826,1622784,1419395829,1773547263
20681,452,Chocolate Bunny '17,2200001,10,941826,1622784,1419395813,1773547263
20843,452,Chocolate Bunny '17,2400001,5,1875747,1326540,1419073443,1773547263
20767,452,Chocolate Bunny '17,3000001,9,538353,1326540,1418941432,1773547263
16850,452,Chocolate Bunny '17,2250001,3,1763213,1849355,1416836483,1773547263
19010,452,Chocolate Bunny '17,2050001,5,1462523,903320,1416276173,1773547263
15475,452,Chocolate Bunny '17,2000001,5,733128,903320,1414387392,1773547263
13669,452,Chocolate Bunny '17,1100001,3,23707,903320,1412285244,1773547263
13670,452,Chocolate Bunny '17,2000001,3,1782520,903320,1411682271,1773547263
11288,452,Chocolate Bunny '17,2000001,5,766409,186729,1411268768,1773547263
12109,452,Chocolate Bunny '17,2100001,6,1712468,1100797,1409960891,1773547263
10205,452,Chocolate Bunny '17,2000001,5,1719057,476395,1408841293,1773547263
10421,452,Chocolate Bunny '17,2100006,7,1291349,1662279,1408295051,1773547263
10398,452,Chocolate Bunny '17,2150001,6,584474,866181,1408286167,1773547263
8140,452,Chocolate Bunny '17,2139990,5,484111,227119,1406761951,1773547263
7535,452,Chocolate Bunny '17,2000010,6,458173,227119,1406721066,1773547263
6552,452,Chocolate Bunny '17,2100001,6,577565,227119,1405788082,1773547263
6475,452,Chocolate Bunny '17,2000006,6,1623680,1740595,1405110947,1773547263
4391,452,Chocolate Bunny '17,1850001,12,1797568,680910,1404390489,1773547263
4472,452,Chocolate Bunny '17,2200001,11,1797568,1852238,1403856285,1773547263
211441,453,Easter Egg '17,11504001,12,2271670,2097548,1666419896,1773547266
211535,453,Easter Egg '17,15000001,8,2312593,2169917,1664278520,1773547266
211319,453,Easter Egg '17,11600001,7,1310540,2097548,1664142511,1773547266
211101,453,Easter Egg '17,11839075,12,2586331,2097548,1664021893,1773547266
210897,453,Easter Egg '17,11250001,9,2607705,2097548,1663642749,1773547266
210105,453,Easter Egg '17,12221002,13,1277209,2097548,1662735282,1773547266
208689,453,Easter Egg '17,12200001,10,2249396,2097548,1661709283,1773547266
209307,453,Easter Egg '17,12250001,5,2614471,2097548,1661651307,1773547266
209549,453,Easter Egg '17,12246930,6,305019,2097548,1661355594,1773547266
208909,453,Easter Egg '17,12000001,8,2691655,248901,1660488812,1773547266
207286,453,Easter Egg '17,11300097,8,998206,1797568,1659196072,1773547266
207028,453,Easter Egg '17,11250001,4,358944,2049890,1658509245,1773547266
207110,453,Easter Egg '17,11296001,6,2543185,2007373,1658296095,1773547266
206448,453,Easter Egg '17,11255001,7,2218945,2425843,1657984976,1773547266
205935,453,Easter Egg '17,11250002,10,2391451,2637154,1657640121,1773547266
203778,453,Easter Egg '17,11370001,9,2470641,2707915,1654323602,1773547266
199097,453,Easter Egg '17,11500001,9,2593315,2727331,1649970724,1773547266
200026,453,Easter Egg '17,12000001,7,2291737,2727331,1649605997,1773547266
199115,453,Easter Egg '17,11500001,8,2162372,2670725,1647841121,1773547266
197953,453,Easter Egg '17,11600001,7,2199935,1403609,1646767609,1773547266
197441,453,Easter Egg '17,11920001,8,2170144,2672476,1645914656,1773547266
197831,453,Easter Egg '17,12000001,5,1145056,1403609,1645906532,1773547266
197353,453,Easter Egg '17,11400001,6,2444784,2049890,1645587393,1773547266
197165,453,Easter Egg '17,11583002,6,2103158,1403609,1645236338,1773547266
195490,453,Easter Egg '17,11514001,7,2011579,1403609,1645021945,1773547266
196358,453,Easter Egg '17,11600838,4,2369402,1712182,1644061511,1773547266
196066,453,Easter Egg '17,11650001,6,1361217,1712182,1643464931,1773547266
195802,453,Easter Egg '17,11400001,6,241386,2121612,1643296306,1773547266
195762,453,Easter Egg '17,11400001,3,1024196,1763498,1643049160,1773547266
195548,453,Easter Egg '17,11560011,4,1024196,229396,1642866969,1773547266
194924,453,Easter Egg '17,11200001,4,1066247,1403609,1641923432,1773547266
192721,453,Easter Egg '17,11200001,7,2159678,1403609,1641745992,1773547266
194192,453,Easter Egg '17,11400001,6,1905731,2408558,1641714710,1773547266
193892,453,Easter Egg '17,11320001,6,431666,1403609,1641335457,1773547266
194012,453,Easter Egg '17,11350001,7,1903480,1403609,1641224542,1773547266
193636,453,Easter Egg '17,11514002,8,1553291,767287,1640388747,1773547266
192982,453,Easter Egg '17,11255001,9,1949819,1403609,1640339846,1773547266
192449,453,Easter Egg '17,14114588,10,2320176,2226895,1640188147,1773547266
192192,453,Easter Egg '17,15000001,10,1894400,1612179,1639361601,1773547266
192641,453,Easter Egg '17,11750001,4,2019388,2630667,1639295411,1773547266
192089,453,Easter Egg '17,11250069,8,2006719,1403609,1638828185,1773547266
190488,453,Easter Egg '17,11261502,9,2337786,1403609,1638596088,1773547266
191410,453,Easter Egg '17,11250001,7,1836309,1403609,1638400641,1773547266
191212,453,Easter Egg '17,11300007,5,777745,2630667,1637822305,1773547266
189929,453,Easter Egg '17,11250001,4,1461376,1403609,1635769029,1773547266
189324,453,Easter Egg '17,11250001,4,2416537,1403609,1635407875,1773547266
188149,453,Easter Egg '17,11500001,6,641243,1403609,1634020869,1773547266
186370,453,Easter Egg '17,11675001,9,1894400,1403609,1633235022,1773547266
184814,453,Easter Egg '17,11350001,5,1904448,1125545,1631367490,1773547266
186634,453,Easter Egg '17,11000000,6,1536179,2031258,1631184503,1773547266
184894,453,Easter Egg '17,12350001,3,2499335,2507562,1629146400,1773547266
182841,453,Easter Egg '17,11300001,7,1777856,2417542,1626953869,1773547266
181790,453,Easter Egg '17,12071012,6,2237109,1403609,1626268417,1773547266
179189,453,Easter Egg '17,11250001,5,1544459,1403609,1623585201,1773547266
179188,453,Easter Egg '17,11250001,4,1544459,1403609,1623585195,1773547266
179479,453,Easter Egg '17,11250001,4,2563413,1403609,1623425868,1773547266
178622,453,Easter Egg '17,11363001,14,2327715,1403609,1623359455,1773547266
178829,453,Easter Egg '17,11362502,8,2178276,1403609,1623290908,1773547266
178273,453,Easter Egg '17,11500002,7,1544459,1403609,1622559942,1773547266
177828,453,Easter Egg '17,11500001,12,1784246,1630208,1622464677,1773547266
177682,453,Easter Egg '17,11500002,8,2195414,1403609,1621883616,1773547266
176398,453,Easter Egg '17,10000001,7,2069455,1403609,1620694963,1773547266
175588,453,Easter Egg '17,12630001,8,2522292,1403609,1620304853,1773547266
176289,453,Easter Egg '17,12450001,8,2670611,1785484,1619954573,1773547266
173004,453,Easter Egg '17,12500001,8,924873,1403609,1619510026,1773547266
174376,453,Easter Egg '17,11000002,7,1581141,2555030,1618212495,1773547266
173594,453,Easter Egg '17,12500001,4,2273887,1403609,1618018646,1773547266
173192,453,Easter Egg '17,11570001,5,2291737,1785484,1617550525,1773547266
171225,453,Easter Egg '17,11450001,8,1981138,2458205,1615362392,1773547266
170457,453,Easter Egg '17,11362502,8,2097548,2121612,1614260656,1773547266
170096,453,Easter Egg '17,11250001,11,2188608,2121612,1614001563,1773547266
170143,453,Easter Egg '17,11000001,7,2082068,2121612,1613709654,1773547266
170083,453,Easter Egg '17,11250001,4,1627482,2121612,1613548187,1773547266
168922,453,Easter Egg '17,11000001,8,2391596,2565329,1612635008,1773547266
167605,453,Easter Egg '17,11275758,9,7042,2123197,1610887298,1773547266
167480,453,Easter Egg '17,11226630,7,1443076,271642,1610336184,1773547266
167545,453,Easter Egg '17,11000001,6,2154770,2093595,1610043410,1773547266
165941,453,Easter Egg '17,11200001,5,2049961,271642,1608959909,1773547266
164624,453,Easter Egg '17,11100001,10,2125588,2093595,1608098704,1773547266
165272,453,Easter Egg '17,11100001,8,2270559,2093595,1607733772,1773547266
164981,453,Easter Egg '17,11211112,7,2318975,2093595,1607702368,1773547266
165297,453,Easter Egg '17,10750001,6,2595578,2048539,1607527891,1773547266
165274,453,Easter Egg '17,11200001,8,2315743,2093595,1607487339,1773547266
164711,453,Easter Egg '17,11500001,7,2040172,2093595,1607415748,1773547266
164615,453,Easter Egg '17,11000001,7,2014473,271642,1606690998,1773547266
164294,453,Easter Egg '17,11250001,7,1593622,2461123,1606032030,1773547266
163914,453,Easter Egg '17,11500001,4,312177,68509,1605897757,1773547266
163740,453,Easter Egg '17,11500001,5,2049293,68509,1605711576,1773547266
163172,453,Easter Egg '17,11250001,7,2318975,1778149,1605453091,1773547266
163676,453,Easter Egg '17,10000001,6,2093835,1785484,1605378684,1773547266
162921,453,Easter Egg '17,11450001,6,2570981,2404393,1604532220,1773547266
162548,453,Easter Egg '17,11000001,9,1021080,1778149,1603848507,1773547266
162143,453,Easter Egg '17,10000001,7,770265,1778149,1603202257,1773547266
161531,453,Easter Egg '17,11420001,14,1560900,467479,1602812245,1773547266
162107,453,Easter Egg '17,11400001,8,2082569,2527418,1602750821,1773547266
161983,453,Easter Egg '17,11000001,6,2316680,1778149,1602135029,1773547266
162026,453,Easter Egg '17,11450001,3,1443076,1778149,1601992115,1773547266
161679,453,Easter Egg '17,11000001,8,2070155,1778149,1601837942,1773547266
161180,453,Easter Egg '17,11500001,16,1918162,271893,1601754565,1773547266
160878,453,Easter Egg '17,10111112,9,2128358,2254480,1601019268,1773547266
161543,453,Easter Egg '17,11731153,10,501216,2588964,1600954435,1773547266
160891,453,Easter Egg '17,11250001,8,1863227,2588964,1599591510,1773547266
161246,453,Easter Egg '17,12000001,5,2147012,2588964,1599558308,1773547266
160449,453,Easter Egg '17,11250001,10,1996588,844721,1599092162,1773547266
160757,453,Easter Egg '17,11000001,5,2119070,844721,1598679875,1773547266
160607,453,Easter Egg '17,11400001,14,2042205,1457232,1598203155,1773547266
160451,453,Easter Egg '17,10500001,8,2195386,702642,1597626317,1773547266
159630,453,Easter Egg '17,8000001,8,2482216,2091870,1596285090,1773547266
158563,453,Easter Egg '17,11569001,9,1024196,352574,1595578671,1773547266
158512,453,Easter Egg '17,11990001,20,2144624,2482216,1595484396,1773547266
158639,453,Easter Egg '17,11500001,5,2321743,899492,1593965616,1773547266
158544,453,Easter Egg '17,11800001,9,1024196,2366818,1593207988,1773547266
157749,453,Easter Egg '17,12861113,8,772610,2366818,1592504352,1773547266
153941,453,Easter Egg '17,12000101,6,1998651,2163149,1586868580,1773547266
152316,453,Easter Egg '17,11300001,9,592013,2177733,1585994496,1773547266
150924,453,Easter Egg '17,11500001,9,2222305,2441016,1583975828,1773547266
150549,453,Easter Egg '17,11900001,9,439889,2087514,1583342461,1773547266
150128,453,Easter Egg '17,10000002,9,460087,2097039,1583283393,1773547266
149609,453,Easter Egg '17,10125930,11,2132043,2177733,1582680330,1773547266
147191,453,Easter Egg '17,12500001,8,2014611,68509,1579992259,1773547266
145474,453,Easter Egg '17,11500001,11,1606815,2031258,1579573796,1773547266
144799,453,Easter Egg '17,11750001,9,1603089,2179131,1576336125,1773547266
143700,453,Easter Egg '17,9000001,12,1991537,1125545,1575637802,1773547266
141206,453,Easter Egg '17,12000001,10,1585625,1740500,1573501832,1773547266
140828,453,Easter Egg '17,12000001,6,1984442,2414001,1573397844,1773547266
138627,453,Easter Egg '17,12000001,13,2104383,1941201,1572964687,1773547266
139354,453,Easter Egg '17,12500001,7,2211267,2166235,1571376114,1773547266
139155,453,Easter Egg '17,11000001,6,1879410,2031258,1571148363,1773547266
138378,453,Easter Egg '17,12500002,8,2172836,1740500,1570991222,1773547266
137842,453,Easter Egg '17,11111112,9,2061120,351362,1570048060,1773547266
136153,453,Easter Egg '17,4500001,7,1684471,2224316,1569542247,1773547266
136213,453,Easter Egg '17,12900000,7,1720747,489763,1568265414,1773547266
136641,453,Easter Egg '17,13500001,9,1701276,489763,1568200363,1773547266
135494,453,Easter Egg '17,13100001,9,952751,206872,1566943217,1773547266
135439,453,Easter Egg '17,13100001,9,2207130,1461425,1566830817,1773547266
133056,453,Easter Egg '17,12650001,10,2136140,2246548,1565074843,1773547266
134693,453,Easter Egg '17,12500001,9,328858,2246548,1564994004,1773547266
134722,453,Easter Egg '17,10100001,10,2116250,489763,1564894121,1773547266
